"quadrat","quadrat_depth_m","species","length_cm","site","region","region_nation","date","depth_band","visibility_m","bearing","reg_id"
"7",5.9,"Cymathere triplicata",210,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",177,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",111,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",33,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",91,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",146,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",158,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",34,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Cymathere triplicata",254,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Laminaria setchellii",70,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Hedophyllum nigripes",27,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Costaria costata",115,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Costaria costata",113,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"7",5.9,"Costaria costata",96,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",302,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",67,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",220,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",100,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",84,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",90,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",16,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",106,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",100,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",210,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Cymathere triplicata",78,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"8",6,"Costaria costata",167,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Cymathere triplicata",79,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Cymathere triplicata",124,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Cymathere triplicata",11,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Cymathere triplicata",87,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Laminaria setchellii",68,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Laminaria setchellii",92,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Laminaria setchellii",100,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Laminaria setchellii",70,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Hedophyllum nigripes",104,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Hedophyllum nigripes",71,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Costaria costata",101,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Costaria costata",88,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Costaria costata",68,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Pleurophycus gardneri",129,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"9",6.2,"Pleurophycus gardneri",88,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Cymathere triplicata",69,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Cymathere triplicata",32,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Cymathere triplicata",101,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Cymathere triplicata",170,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Cymathere triplicata",130,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Hedophyllum nigripes",8,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Hedophyllum nigripes",13,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Hedophyllum nigripes",6,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Hedophyllum nigripes",5,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Hedophyllum nigripes",37,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"10",6.2,"Costaria costata",132,"Masset","Haida Gwaii","Haida",2024-08-14,"deep",4,35,6
"1",3.9,"Hedophyllum nigripes",16,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Hedophyllum nigripes",14,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Hedophyllum nigripes",15,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Hedophyllum nigripes",14,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Hedophyllum nigripes",22,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Hedophyllum nigripes",32,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Hedophyllum nigripes",48,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Pterygophora californicum",93,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Pterygophora californicum",132,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Pterygophora californicum",155,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",3.9,"Pterygophora californicum",140,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Hedophyllum nigripes",42,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Hedophyllum nigripes",36,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Hedophyllum nigripes",48,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",64,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",99,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",37,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",29,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",36,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",68,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",41,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",260,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"2",3.6,"Pterygophora californicum",280,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",46,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",61,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",82,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",68,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",49,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",32,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",5,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",26,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",42,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",21,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",16,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",18,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"3",3.1,"Hedophyllum nigripes",22,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",47,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",37,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",40,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",51,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",55,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",24,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",17,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",30,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",57,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Pterygophora californicum",23,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Laminaria setchellii",93,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Laminaria setchellii",18,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Laminaria setchellii",37,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Laminaria setchellii",50,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Laminaria setchellii",35,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"4",3.3,"Laminaria setchellii",30,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",59,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",65,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",62,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",55,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",45,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",40,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",41,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Pterygophora californicum",43,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",54,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",33,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",58,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",39,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",7,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",33,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",22,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Hedophyllum nigripes",22,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Laminaria setchellii",52,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"5",3.4,"Laminaria setchellii",67,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",166,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",95,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",94,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",102,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",80,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",170,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pterygophora californicum",183,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pleurophycus gardneri",140,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Pleurophycus gardneri",70,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",14,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",12,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",126,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",118,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",108,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",120,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Hedophyllum nigripes",88,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Laminaria setchellii",83,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Laminaria setchellii",90,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Laminaria setchellii",77,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Laminaria setchellii",78,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"6",3.5,"Laminaria setchellii",64,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Pterygophora californicum",160,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Pterygophora californicum",176,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Pterygophora californicum",80,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Pterygophora californicum",154,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Pterygophora californicum",128,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",33,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",95,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",28,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",38,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",30,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",18,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",43,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",120,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",100,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",118,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",174,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",44,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",133,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",102,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",110,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Laminaria setchellii",112,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",111,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",143,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",25,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",20,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",81,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",33,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",10,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"7",3.5,"Hedophyllum nigripes",152,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Pleurophycus gardneri",35,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Pleurophycus gardneri",47,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Hedophyllum nigripes",10,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Hedophyllum nigripes",14,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Hedophyllum nigripes",24,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Hedophyllum nigripes",39,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"8",3.3,"Hedophyllum nigripes",70,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pterygophora californicum",154,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pterygophora californicum",26,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pterygophora californicum",24,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pterygophora californicum",36,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pleurophycus gardneri",30,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pleurophycus gardneri",33,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pleurophycus gardneri",49,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Pleurophycus gardneri",23,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Hedophyllum nigripes",34,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Hedophyllum nigripes",70,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Hedophyllum nigripes",85,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",30,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",90,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",110,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",123,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",104,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",80,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",77,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",82,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"9",3.1,"Laminaria setchellii",73,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pterygophora californicum",130,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pterygophora californicum",125,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pterygophora californicum",142,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pterygophora californicum",33,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pterygophora californicum",140,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pleurophycus gardneri",90,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Pleurophycus gardneri",110,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Hedophyllum nigripes",96,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Hedophyllum nigripes",92,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Hedophyllum nigripes",25,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Hedophyllum nigripes",43,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"10",3.4,"Hedophyllum nigripes",21,"Masset","Haida Gwaii","Haida",2024-08-14,"shallow",2.5,210,6
"1",6.3,"Alaria marginata",132,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Alaria marginata",152,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Alaria marginata",234,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Alaria marginata",202,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Cymathere triplicata",86,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Cymathere triplicata",61,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Cymathere triplicata",65,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Cymathere triplicata",32,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Cymathere triplicata",41,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Costaria costata",92,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"1",6.3,"Costaria costata",102,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Alaria marginata",72,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Alaria marginata",39,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Alaria marginata",154,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Alaria marginata",91,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Alaria marginata",83,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",40,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",89,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",85,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",95,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",171,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",97,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",59,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"2",6.7,"Cymathere triplicata",21,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
"3",7.1,"Cymathere triplicata",47,"Owen Bay","Quadra","Nanwakolas",2024-08-19,"deep",5,20,3
